1	5.00000000	7.50000000	5.00000000
2	5.00000000	7.50000000	5.00000000
3	5.00000000	7.50000000	5.00000000
4	5.00000000	7.50000000	5.00000000
5	5.00000000	7.50000000	5.00000000
6	4.99791484	7.50000000	5.00000000
7	4.99791484	7.50000000	5.00000000
8	4.99791484	7.50000000	5.00000000
9	4.99791484	7.50000000	4.97396978
10	4.99791484	7.50000000	4.97396978
11	4.99791484	7.50000000	4.97396978
12	4.99791484	7.50000000	4.97396978
13	4.99791484	7.50000000	4.97396978
14	4.99791484	7.50000000	4.97396978
15	4.99791484	7.50000000	4.97396978
16	4.97478153	7.50000000	4.97396978
17	4.97478153	7.50000000	4.97396978
18	4.97478153	7.41689370	4.97396978
19	4.97478153	7.41689370	4.97396978
20	4.97478153	7.41689370	4.97396978
21	4.97478153	7.41689370	4.97396978
22	4.93009196	7.41689370	4.97396978
23	4.93009196	7.41689370	4.97396978
24	4.93009196	7.35436254	4.97396978
25	4.93009196	7.35436254	4.97396978
26	4.93009196	7.35436254	4.97396978
27	4.93009196	7.35436254	4.97396978
28	4.93009196	7.35436254	4.97396978
29	4.93009196	7.35436254	4.97396978
30	4.93009196	7.35436254	4.97396978
31	4.93009196	7.35436254	4.97396978
32	4.93009196	7.35436254	4.97396978
33	4.85296020	7.35436254	4.97396978
34	4.85296020	7.35436254	4.97396978
35	4.85296020	7.35436254	4.97396978
36	4.85296020	7.35436254	4.88355552
37	4.85296020	7.35436254	4.88355552
38	4.85296020	7.35436254	4.88355552
39	4.85296020	7.35436254	4.88355552
40	4.85296020	7.35436254	4.88355552
41	4.85296020	7.35436254	4.88355552
42	4.85296020	7.35436254	4.88355552
43	4.85296020	7.35436254	4.88355552
44	4.85296020	7.35436254	4.88355552
45	4.85296020	7.35436254	4.88355552
46	4.85296020	7.35436254	4.88355552
47	4.85296020	7.35436254	4.88355552
48	4.85296020	7.35436254	4.88355552
49	4.85296020	7.35436254	4.88355552
50	4.76578673	7.35436254	4.88355552
51	4.76578673	7.35436254	4.88355552
52	4.76578673	7.35436254	4.88355552
53	4.76578673	7.35436254	4.88355552
54	4.76578673	7.35436254	4.88355552
55	4.76578673	7.35436254	4.88355552
56	4.76578673	7.35436254	4.88355552
57	4.76578673	7.35436254	4.88355552
58	4.76578673	7.35436254	4.78438239
59	4.76578673	7.35436254	4.78438239
